,Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
40,15/09/2017,Bournemouth,Brighton,2-1,2.15,3.4,3.8,2.06,1.77,4,0.0,0.0,1.0,0.25,2.0,0.0,0.535,0.535,1.9025,1.9025,-1.37,13.8,8.77,5.0,9.25,0.4225,4,0.25,0.25,0.5,0.75,1.25,1.0,0.4375,0.4375,1.225,1.225,-0.7875,17.65,18.94,3.5,8.25,0.7725,6456fbfb-578f-56a1-a8a0-54c0eb68a081
41,16/09/2017,Crystal Palace,Southampton,0-1,3.0,3.3,2.6,2.3,1.62,4,0.0,0.0,1.0,0.0,1.75,0.0,1.0675,1.0675,1.495,1.495,-0.43,11.61,8.37,5.75,4.75,1.1275,4,0.25,0.5,0.25,0.75,1.0,1.25,1.3725,0.99,1.0075,1.0075,-0.0175,8.15,13.68,9.5,2.5,1.5625,3ce3f764-7a07-5ed7-a797-00d831c51b46
42,16/09/2017,Huddersfield,Leicester,1-1,3.5,3.4,2.25,2.05,1.77,4,0.5,0.25,0.25,1.0,0.5,1.75,0.965,0.965,1.1775,1.1775,-0.2125,8.69,10.06,3.25,3.25,1.19,4,0.25,0.0,0.75,1.5,2.0,0.75,1.3425,1.1525,1.61,1.42,-0.2675,15.38,10.43,2.75,10.0,1.3275,db447202-8818-59f7-83ea-83d78f503ba9
43,16/09/2017,Liverpool,Burnley,1-1,1.29,6.0,13.0,1.55,2.44,4,0.5,0.25,0.25,2.0,2.0,1.75,2.3975,2.2075,1.6325,1.6325,0.5725,15.95,12.48,7.0,6.0,1.85,4,0.5,0.25,0.25,1.25,1.0,1.75,0.76,0.76,1.5225,1.5225,-0.7625,12.51,8.62,3.5,6.75,0.8425,ed9e56b2-161c-51b5-b337-6a7c61ddb596
44,16/09/2017,Newcastle United,Stoke,2-1,2.38,3.25,3.4,2.17,1.69,4,0.5,0.0,0.5,1.0,0.75,1.5,1.35,1.35,1.165,1.165,0.1875,14.0,7.26,4.0,4.0,1.515,4,0.25,0.5,0.25,1.0,1.0,1.25,0.8625,0.8625,1.2425,1.2425,-0.38,15.26,8.52,5.5,7.25,1.0125,2b8b93af-3fa5-587e-903c-239d792030d1
45,16/09/2017,Tottenham,Swansea,0-0,1.22,7.0,15.0,1.54,2.46,4,0.5,0.25,0.25,1.75,0.75,1.75,1.8975,1.8975,0.8225,0.8225,1.075,8.46,16.65,10.0,4.5,2.0975,4,0.25,0.25,0.5,0.5,1.25,1.0,0.79,0.79,1.87,1.87,-1.08,14.93,10.04,3.0,7.5,0.88,090db787-15b1-5d31-b8bb-3f8e6c83a147
46,16/09/2017,Watford,Manchester City,0-6,9.0,6.0,1.33,1.5,2.57,4,0.5,0.5,0.0,1.75,0.75,2.0,1.3025,1.3025,1.1675,0.975,0.3275,12.31,10.13,4.25,7.75,1.4075,4,0.75,0.25,0.0,2.5,0.5,2.5,1.98,1.98,0.49,0.49,1.4925,6.99,30.06,13.25,2.75,2.4275,523b7f69-6c8c-5de0-8484-1ace2e74cc3f
47,16/09/2017,West Bromwich Albion,West Ham,0-0,2.38,3.25,3.4,2.2,1.68,4,0.5,0.25,0.25,1.0,1.0,1.75,0.895,0.895,0.7825,0.7825,0.1125,16.58,9.81,3.5,5.0,1.4725,4,0.25,0.0,0.75,1.0,2.5,0.75,1.1675,1.1675,1.97,1.59,-0.4225,11.88,8.3,3.25,8.0,0.99,ebf1d6bd-71ff-564c-bd43-c8f99b278936
48,17/09/2017,Chelsea,Arsenal,0-0,1.8,4.0,4.5,1.62,2.3,4,0.75,0.0,0.25,2.0,1.25,2.25,1.1,1.1,0.74,0.55,0.55,12.67,14.46,7.25,4.25,1.65,4,0.5,0.0,0.5,1.75,2.0,1.5,1.73,1.73,1.5475,1.5475,0.1825,7.47,17.25,12.25,3.0,1.6825,7ebb2139-1444-5c82-a938-dbc967db5e0a
49,17/09/2017,Manchester United,Everton,4-0,1.36,5.25,10.0,1.76,2.07,4,0.75,0.25,0.0,3.0,0.5,2.5,2.6875,2.4975,0.775,0.775,1.7225,9.15,15.94,9.0,4.25,2.51,4,0.25,0.25,0.5,0.5,1.5,1.0,0.7,0.7,1.19,1.19,-0.4925,13.0,12.76,4.25,10.75,0.98,9235e76a-a1a6-5165-8b69-8706c33a83b6
